"id","adult","backdrop_path","genre_ids","original_language","original_title","overview","popularity","poster_path","release_date","title","video","vote_average","vote_count"
1594,False,"/lcCsBDfX5xrS7hNR5bpLM6bX8aQ.jpg","{35,80,9648}","en","A Shot in the Dark","When rich Mr. Benjamin Ballon’s Spanish driver is found shot dead, Inspector Jacques Clouseau is the first official on the scene. All evidence suggests Maria Gambrelli, the maid, to be the murderer. But Clouseau, being attracted to the beautiful girl, is convinced that she is hiding something. So, he has her released from jail and secretly tries to follow her. Things do not work out the way the inspector wants and people keep ending up murdered, and every time, innocent Maria seems to be the killer. But with someone important wanting Clouseau and nobody else to cover this case, his tolerance-challenged boss Charles Dreyfus is close to losing his mind when casualties keep turning up. And Clouseau keeps on causing trouble without knowing it…","12.807","/pR6tNqNLYIbRRYC5TFKWVWaVvvK.jpg","1964-06-23","A Shot in the Dark",False,"7.3",481
297270,False,"/ub3BAIzgGnkHqUBtUAf3hpG9xMF.jpg","{12,16,10751}","en","Tinker Bell and the Legend of the NeverBeast","An ancient myth of a massive creature sparks the curiosity of Tinker Bell and her good friend Fawn, an animal fairy who’s not afraid to break the rules to help an animal in need. But this creature is not welcome in Pixie Hollow — and the scout fairies are determined to capture the mysterious beast, who they fear will destroy their home. Fawn must convince her fairy friends to risk everything to rescue the NeverBeast.","43.088","/3S0mmmpYStB3GqodRghcfOt81wQ.jpg","2014-12-12","Tinker Bell and the Legend of the NeverBeast",False,"7.3",970
11647,False,"/kjm620cyiieIYxUoLGHJJSd67AA.jpg","{28,53,80}","cn","無間道II","In this prequel to the original, a bloody power struggle among the Triads coincides with the 1997 handover of Hong Kong, setting up the events of the first film.","16.991","/q9MCjc4CMXju59slJEzYEtr7F3W.jpg","2003-10-01","Infernal Affairs II",False,"7.3",366
1367,False,"/hIfe7FBKGO19weOV5Vgf9CaX6t6.jpg","{18}","en","Rocky II","After Rocky goes the distance with champ Apollo Creed, both try to put the fight behind them and move on. Rocky settles down with Adrian but can't put his life together outside the ring, while Creed seeks a rematch to restore his reputation. Soon enough, the ""Master of Disaster"" and the ""Italian Stallion"" are set on a collision course for a climactic battle that is brutal and unforgettable.","31.17","/t2WuqQ0Jbyaql1WXNFx9dr6Ldpt.jpg","1979-06-15","Rocky II",False,"7.262",4044
651881,False,"/sBtBtQ7DigbXx4o1rqp80Pzr1qa.jpg","{35,18}","fr","Adieu les cons","When 43-year-old hairdresser Suze Trappet finds out that she's seriously ill, she decides to go looking for a child she was forced to abandon when she was only 15. On her madcap bureaucratic quest she crosses paths with JB, a 50-year-old man in the middle of a burnout, and Mr. Blin, a blind archivist prone to overenthusiasm. The unlikely trio set off on a hilarious and poignant helterskelter journey across the city in search of Suze's long-lost child.","13.29","/iEzAKYpwdfFprRV39B7GxJoz9LV.jpg","2020-10-21","Bye Bye Morons",False,"7.26",763
449924,False,"/jZDudPPIV4lSxEVgzfK9Z6nHdhi.jpg","{28,18,36}","cn","葉問4","Following the death of his wife, Ip Man travels to San Francisco to ease tensions between the local kung fu masters and his star student, Bruce Lee, while searching for a better future for his son.","12.559","/b5cz6BoyHrgBnhfDHOW5hXRWbln.jpg","2019-12-19","Ip Man 4: The Finale",False,"7.3",1789
50646,False,"/vTwNAu8C4SkYvPp73rFAmLvXVym.jpg","{35,18,10749}","en","Crazy, Stupid, Love.","Cal Weaver is living the American dream. He has a good job, a beautiful house, great children and a beautiful wife, named Emily. Cal's seemingly perfect life unravels, however, when he learns that Emily has been unfaithful and wants a divorce. Over 40 and suddenly single, Cal is adrift in the fickle world of dating. Enter, Jacob Palmer, a self-styled player who takes Cal under his wing and teaches him how to be a hit with the ladies.","36.273","/p4RafgAPk558muOjnBMHhMArjS2.jpg","2011-07-29","Crazy, Stupid, Love.",False,"7.26",7887
3121,False,"/tqw3Dp7atgbFrdSv6SecJcL4AEI.jpg","{18,10402,35}","en","Nashville","The intersecting stories of twenty-four characters—from country star to wannabe to reporter to waitress—connect to the music business in Nashville, Tennessee.","11.439","/4oU5hkhdWVLQ6gXhZQvWZX74dZx.jpg","1975-06-11","Nashville",False,"7.3",356
830,False,"/9EUmwXS6EbY5djAhLtBGzUbBwNV.jpg","{878,12}","en","Forbidden Planet","Starship C57D travels to planet Altair 4 in search of the crew of spaceship ""Bellerophon,"" a scientific expedition that has been missing for 20 years, only to find themselves unwelcome by the expedition's lone survivor and warned of destruction by an invisible force if they don't turn back immediately.","19.637","/aq0OQfRS7hDDI8vyD0ICbH9eguC.jpg","1956-03-23","Forbidden Planet",False,"7.26",844
451,False,"/zc2NeSqgN8OQIi9IRM3LAj7Wacz.jpg","{18,10749}","en","Leaving Las Vegas","Ben Sanderson, an alcoholic Hollywood screenwriter who lost everything because of his drinking, arrives in Las Vegas to drink himself to death. There, he meets and forms an uneasy friendship and non-interference pact with prostitute Sera.","19.512","/nqc2LaUWB4ePf6IqpJ6D8apBDvn.jpg","1995-10-27","Leaving Las Vegas",False,"7.258",1306
1572,False,"/fBvSfLetWlAMevQVHa0nBDV1Fon.jpg","{28,53}","en","Die Hard: With a Vengeance","New York detective John McClane is back and kicking bad-guy butt in the third installment of this action-packed series, which finds him teaming with civilian Zeus Carver to prevent the loss of innocent lives. McClane thought he'd seen it all, until a genius named Simon engages McClane, his new ""partner"" -- and his beloved city -- in a deadly game that demands their concentration.","38.916","/buqmCdFQEWwEpL3agGgg2GVjN2d.jpg","1995-05-19","Die Hard: With a Vengeance",False,"7.258",5670
766,False,"/8WIufsaJgm7VWgAc5ALWdJ8v2kB.jpg","{14,27,35}","en","Army of Darkness","Ash, a handsome, shotgun-toting, chainsaw-armed department store clerk, is time warped backwards into England's Dark Ages, where he romances a beauty and faces legions of the undead.","27.389","/xsgTuAtR2zSH8Umg3jWZcZjlDpe.jpg","1992-10-31","Army of Darkness",False,"7.258",2887
323677,False,"/rF5o00SF2OnISy69FKWaNX9BSI6.jpg","{18,36}","en","Race","Based on the story of Jesse Owens, the athlete whose quest to become the greatest track and field athlete in history thrusts him onto the world stage of the 1936 Olympics, where he faces off against Adolf Hitler's vision of Aryan supremacy.","14.756","/3pKLVyz6LGQU8xEDhYHSHsfy5Bg.jpg","2016-02-19","Race",False,"7.3",1459
23566,False,"/cBA1XclXfZGtdRRpTLBbjrAYy1S.jpg","{16,10751}","en","Barbie and the Three Musketeers","Corinne (Barbie) is a young country girl who heads to Paris to pursue her big dream – to become a female musketeer! Never could she imagine she would meet three other girls who secretly share the same dream! Using their special talents, the girls work together as a team to foil a plot and save the prince. It's all for one and one for all!","23.931","/zR0ts7zL2P1kQIQXYlnS4KCqqmu.jpg","2009-09-15","Barbie and the Three Musketeers",False,"7.261",624
16136,False,"/pzJMoBpHXp5wIKbFUXLYUAoyaE8.jpg","{80,18,53}","en","Juice","Four Harlem friends -- Bishop, Q, Steel and Raheem -- dabble in petty crime, but they decide to go big by knocking off a convenience store. Bishop, the magnetic leader of the group, has the gun. But Q has different aspirations. He wants to be a DJ and happens to have a gig the night of the robbery. Unfortunately for him, Bishop isn't willing to take no for answer in a game where everything's for keeps.","16.331","/fLOB1MdIf2jWexxOzq441lNTIpW.jpg","1992-01-17","Juice",False,"7.3",362
12162,False,"/off0xgvtfHY82l3MC4mDpCk1APY.jpg","{18,53,10752}","en","The Hurt Locker","During the Iraq War, a Sergeant recently assigned to an army bomb squad is put at odds with his squad mates due to his maverick way of handling his work.","30.379","/m2duGsKjBOl3BB8uFOTnRUzdEhg.jpg","2008-10-10","The Hurt Locker",False,"7.257",5257
9473,False,"/2q3B90h2hZ6xJTvna9CIFDNaIr4.jpg","{16,35}","en","South Park: Bigger, Longer & Uncut","When the four boys see an R-rated movie featuring Canadians Terrance and Philip, they are pronounced ""corrupted"", and their parents pressure the United States to wage war against Canada.","26.838","/tS0PedvA2mFO9VCHYwQpaU1K36U.jpg","1999-06-30","South Park: Bigger, Longer & Uncut",False,"7.257",2496
73624,False,"/hel4RhpqHWamrfCueE7TZMEWJ5c.jpg","{35,14,878,10749}","pt","O Homem do Futuro","Zero  is a brilliant scientist, but unfortunate because 20 years ago was publicly humiliated and lost in college Helena the love of his life. One day, an accidental experience with one of his inventions makes him travel in time, more precisely, to the past. After the chance to change his story, Zero returns to this totally changed.","9.912","/zWJvHrWK8p8gvVyqEukIejc4JIE.jpg","2011-09-02","The Man from the Future",False,"7.3",338
14551,False,"/zANbMKOJmhyrhKZ2uMCHToNMvjl.jpg","{37}","en","Winchester '73","Lin McAdam rides into town on the trail of Dutch Henry Brown, only to find himself in a shooting competition against him. McAdam wins the prize, a one-in-a-thousand Winchester rifle, but Dutch steals it and leaves town. McAdam follows, intent on settling his old quarrel, while the rifle keeps changing hands and touching a number of lives.","10.618","/iP2G8d36sC89CnU7TLaNOdD5Io8.jpg","1950-07-12","Winchester '73",False,"7.3",318
12614,False,"/k8qL37z4RoswtLpqWYBDoGuiqm6.jpg","{35,10402,10749}","en","Victor/Victoria","A struggling female soprano finds work playing a male female impersonator, but it complicates her personal life.","9.295","/u1aMgr6pcMJ486IgEXRY3YYsHIK.jpg","1982-04-25","Victor/Victoria",False,"7.258",380
10360,False,"/f9yR1QQeKA3T3qUIsKstXSqhHb5.jpg","{18,36}","en","Hunger","The story of Bobby Sands, the IRA member who led the 1981 hunger strike during The Troubles in which Irish Republican prisoners tried to win political status.","23.85","/84HdTM39G2MzyTl8N9R0wVU9I5b.jpg","2008-05-15","Hunger",False,"7.256",1050
637693,False,"/fZkhO3JhRajayNejQUaIiBegayM.jpg","{16,12,10751,37}","en","Spirit Untamed","Lucky Prescott's life is changed forever when she moves from her home in the city to a small frontier town and befriends a wild mustang named Spirit.","33.875","/q4WaFHk9Vp1poc88X1szwFRtYc5.jpg","2021-05-20","Spirit Untamed",False,"7.3",478
20367,False,"/uGOKN4VeCsf249zypWfaAzfTxAB.jpg","{18,53}","en","Detour","The life of Al Roberts, a pianist in a New York nightclub, turns into a nightmare when he decides to hitchhike to Los Angeles to visit his girlfriend.","10.505","/gJb9HRAs1V4bA0VKsWpT6mhv2RT.jpg","1945-11-30","Detour",False,"7.3",322
15152,False,"/mrRzR4Xbt64heUQF5YBMMfdMEXu.jpg","{80,28,12,35}","fr","OSS 117 : Le Caire, nid d'espions","Secret agent OSS 117 foils Nazis, beds local beauties, and brings peace to the Middle East.","15.183","/dDVHVZVEbTV4JsB8ZjdXNmMK7rA.jpg","2006-04-19","OSS 117: Cairo, Nest of Spies",False,"7.3",1603
10009,False,"/nMKfeFtE9bML6yjdcymrt5vtaNz.jpg","{12,16,10751}","en","Brother Bear","When an impulsive boy named Kenai is magically transformed into a bear, he must literally walk in another's footsteps until he learns some valuable life lessons. His courageous and often zany journey introduces him to a forest full of wildlife, including the lovable bear cub Koda, hilarious moose Rutt and Tuke, woolly mammoths and rambunctious rams.","41.386","/otptPbEY0vBostmo95xwiiumMJm.jpg","2003-10-23","Brother Bear",False,"7.3",5043
8923,False,"/qE8b8aCKEoZxDmS6PITSc4EiQ0F.jpg","{80,18}","en","Green Street Hooligans","After being wrongfully expelled from Harvard University, American Matt Buckner flees to his sister's home in England. Once there, he is befriended by her charming and dangerous brother-in-law, Pete Dunham, and introduced to the underworld of British football hooliganism. Matt learns to stand his ground through a friendship that develops against the backdrop of this secret and often violent world. 'Green Street Hooligans' is a story of loyalty, trust and the sometimes brutal consequences of living close to the edge.","16.207","/tfLj69EoP1b8ZWfLyg5FGJ5LC38.jpg","2005-09-09","Green Street Hooligans",False,"7.255",2176
8374,False,"/3LBlBCtRlg8aPSyMgQfT8oipmPP.jpg","{28,53,80}","en","The Boondock Saints","Tired of the crime overrunning the streets of Boston, Irish Catholic twin brothers Conner and Murphy are inspired by their faith to cleanse their hometown of evil with their own brand of zealous vigilante justice. As they hunt down and kill one notorious gangster after another, they become controversial folk heroes in the community. But Paul Smecker, an eccentric FBI agent, is fast closing in on their blood-soaked trail.","21.711","/gj3V39yiGPH1FAylXxzzVneflxA.jpg","1999-01-22","The Boondock Saints",False,"7.255",2206
809,False,"/l45UqyARB3WxpYNuACjMjndpe85.jpg","{16,10751,35,14,12}","en","Shrek 2","Shrek, Fiona and Donkey set off to Far, Far Away to meet Fiona's mother and father. But not everyone is happy. Shrek and the King find it hard to get along, and there's tension in the marriage. The fairy godmother discovers that Shrek has married Fiona instead of her Son Prince Charming and sets about destroying their marriage.","89.715","/2yYP0PQjG8zVqturh1BAqu2Tixl.jpg","2004-05-19","Shrek 2",False,"7.255",11492
375315,False,"/woSmQgo1wxE4WRVXWHrmgv3jy2O.jpg","{18,53}","fa","فروشنده","Forced out of their apartment due to dangerous works on a neighboring building, Emad and Rana move into a new flat in the center of Tehran. An incident linked to the previous tenant will dramatically change the young couple’s life.","11.838","/z2AFU8rv7HmNosDvnVcMrG7OlVN.jpg","2016-06-24","The Salesman",False,"7.3",791
45958,False,"/s1r2aBDzkvlFkNnAgxWFTCQjKPe.jpg","{18}","es","Biutiful","This is a story of a man in free fall. On the road to redemption, darkness lights his way. Connected with the afterlife, Uxbal is a tragic hero and father of two who's sensing the danger of death. He struggles with a tainted reality and a fate that works against him in order to forgive, for love, and forever.","11.008","/8cj0Q2uFfpTkCw4gMqqcTBpdoqF.jpg","2010-10-20","Biutiful",False,"7.254",1028
15600,False,"/49rQkLwYxUK7zQP69e87MspS4E2.jpg","{18,9648,53}","en","Missing","Based on the real-life experiences of Ed Horman. A conservative American businessman travels to Chile to investigate the sudden disappearance of his son after a military takeover. Accompanied by his son's wife he uncovers a trail of cover-ups that implicate the US State department which supports the dictatorship.","10.385","/z8K4EIb8wxHaHnfU4MXywkZ6VYO.jpg","1982-02-12","Missing",False,"7.3",341
11368,False,"/1Duj07S5PPbOWBqso4hyb9zKvko.jpg","{80,18,53}","en","Blood Simple","The owner of a seedy small-town Texas bar discovers that one of his employees is having an affair with his wife. A chaotic chain of misunderstandings, lies and mischief ensues after he devises a plot to have them murdered.","14.324","/n8D1gVXUgmW4kkDzUzzoezAmUUa.jpg","1984-09-07","Blood Simple",False,"7.3",1265
9837,False,"/kchiiKCtsOg0VoFUpLnu1H98AX.jpg","{12,16,18,10751}","en","The Prince of Egypt","This is the extraordinary tale of two brothers named Moses and Ramses, one born of royal blood, and one an orphan with a secret past. Growing up the best of friends, they share a strong bond of free-spirited youth and good-natured rivalry. But the truth will ultimately set them at odds, as one becomes the ruler of the most powerful empire on earth, and the other the chosen leader of his people! Their final confrontation will forever change their lives and the world.","39.45","/2xUjYwL6Ol7TLJPPKs7sYW5PWLX.jpg","1998-12-16","The Prince of Egypt",False,"7.3",3674
